Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,tenure,TotalCharges
0,112,1,1,3.11,1,198.8,122,86.1,11.93,11.5,18,1549.8
0,122,1,1,3.78,1,147.8,85,75.8,7.37,14,51,3865.7999999999997
0,74,1,0,0,3,262.3,114,62,9.95,6.6,51,3162
0,90,1,0,0,1,246.4,83,56,8.02,7.6,35,1960
1,112,1,0,0,4,174.3,123,42,7.01,9,29,1218
0,85,1,0,0,4,183.4,111,46,8.44,9.9,14,644
0,100,1,0,0,1,191.9,95,50,10.05,18.2,13,650
0,114,1,0,0,2,187.8,109,46,7.73,10.1,65,2990
0,83,1,0,0.24,0,259.7,106,60.4,7.64,10.2,35,2114
0,157,0,0,0,0,180.4,123,48,9.7,8.4,14,672
0,51,1,0,0.31,2,51.8,107,32.1,11.51,10.4,60,1926
1,42,1,0,0,1,303.9,106,72,11.61,5.8,42,3024
1,101,1,1,2.38,1,123.7,125,59.8,8.63,8.8,43,2571.4
0,112,1,0,0,3,206.2,122,50,8.23,12.6,37,1850
0,56,1,0,0,2,164.3,92,48,11.69,11.8,52,2496
1,53,1,0,0,9,228.6,117,51,6.64,10.1,24,1224
0,64,1,1,2.05,1,200.4,80,66.5,6.56,7.6,19,1263.5
0,123,1,0,0,0,154.3,107,42,9.15,10.9,17,714
0,68,1,1,2.59,2,122.9,93,66.9,11.68,9.6,71,4749.9000000000005
0,40,0,0,0.23,0,220.8,100,63.3,13.29,6.4,40,2532
0,132,1,0,0,0,214.6,78,58,12.59,13.9,56,3248
1,120,0,0,0,2,202,123,51,9.22,7.4,72,3672
1,108,1,1,2.46,6,209.5,108,69.6,5.48,9.1,30,2088
1,161,1,0,0,1,297.9,141,71,11.91,8.9,48,3408
1,130,1,0,0.24,0,212.8,102,55.4,9.49,10.6,18,997.1999999999999
0,122,1,0,0,0,145.6,102,49,14.24,12.2,65,3185
0,130,1,1,2.92,2,152.9,87,74.2,10.66,10.8,57,4229.4000000000005
0,90,1,0,0,1,125.4,158,45,13.46,11,54,2430
0,139,1,1,2.24,0,138.3,96,53.4,4.03,8.3,64,3417.6
0,57,1,0,0.31,3,189.3,157,51.1,8.75,11.2,24,1226.4
0,128,1,0,0,4,199.3,86,51,9.74,14.3,71,3621
0,127,0,0,0.32,2,247.5,99,55.2,5.43,10.6,31,1711.2
1,107,1,0,0,1,294.9,71,67,9.64,13.2,22,1474
0,177,1,0,0,1,175.4,99,44,7.77,11.5,52,2288
0,121,1,0,0,1,179.4,70,43,7.15,11.2,43,1849
0,99,0,1,2.27,0,126.8,94,69.7,14.68,8.4,33,2300.1
1,126,0,0,0,1,239.7,87,65,14.09,11.4,67,4355
1,77,1,1,4.13,5,143,101,84.3,10.61,15.3,30,2529
0,21,1,0,0,2,91.9,109,33,9.92,13,63,2079
0,56,1,0,0.33,1,210.4,80,54.3,8.83,15.5,4,217.2
1,92,1,1,1.73,1,201.3,130,69.3,10.19,6.4,46,3187.7999999999997
0,81,1,0,0,2,145.6,59,50,14.4,9.2,68,3400
1,139,0,1,3.62,1,203.5,82,88.2,10.02,13.4,9,793.8000000000001
0,68,1,0,0.34,1,232.4,76,56.4,7.67,10.5,4,225.6
0,183,1,1,2.35,2,86.5,119,62.5,14.26,8.7,37,2312.5
0,90,1,0,0,0,109.9,102,38,11.04,10.9,51,1938
0,165,1,0,0.13,1,156,88,51.3,13.81,9.3,14,718.1999999999999
1,89,1,0,0,1,326.3,112,70,8.26,7.5,2,140
0,59,1,0,0,0,195,58,51,9.93,14.8,58,2958
0,16,0,0,0,0,110,91,32,7.37,6.4,48,1536
1,114,1,0,0,5,147.1,119,39,8.05,9,9,351
0,113,1,0,0,2,156,141,49,12.84,11.9,71,3479
0,120,1,0,0.36,2,98.2,99,36.6,9.34,9.3,22,805.2
0,115,1,0,0.26,0,210.6,120,51.6,7.66,11,59,3044.4
1,37,1,0,0,2,239.9,120,64,13.08,8.9,69,4416
1,100,0,0,0,2,159.9,94,43,9,11.6,34,1462
1,132,1,0,0,4,197.8,66,46,6.7,10.9,50,2300
0,38,1,1,4.1,2,115.4,98,75,8.31,15.2,39,2925
0,1,1,0,0,0,123.8,113,42,11.81,3.7,52,2184
0,97,1,1,1.73,1,117.6,97,54.3,9.82,6.4,60,3258
0,55,1,1,2.32,2,105.3,82,58.2,9.87,8.6,62,3608.4
0,75,1,0,0,1,111.7,121,40,11.87,13.1,59,2360
0,83,1,0,0,2,159.3,104,45,10.12,9.5,59,2655
1,40,1,0,0,6,81.7,123,32,10.51,11.3,62,1984
0,101,1,1,2.7,2,238,88,86,10.48,10,29,2494
0,120,1,1,4.21,0,128.1,99,85.1,12.39,15.6,11,936.0999999999999
0,183,1,1,2.75,1,171.2,104,73.5,9.68,10.2,48,3528
1,75,1,0,0,4,109,88,41,12.97,13.3,49,2009
0,80,1,0,0,2,220,114,56,10.39,12.1,58,3248
0,88,1,0,0,0,55.6,65,31,12.14,11.3,70,2170
0,112,1,1,2.78,1,286.6,79,103.8,15.77,10.3,1,103.8
0,63,1,0,0,1,207.6,96,55,11.45,13.3,56,3080
1,105,1,1,2.24,4,109.6,108,62.4,12.47,8.3,67,4180.8
0,92,1,0,0.33,2,197.2,113,58.3,12.12,11,70,4081
0,177,1,0,0,1,175.7,120,45,8.43,14.6,62,2790
0,118,1,0,0.43,0,205.2,115,55.3,9.24,7,58,3207.3999999999996
0,111,1,1,3.27,1,193.1,104,75.7,5.58,12.1,34,2573.8
0,82,1,1,1.27,3,232.6,121,65.7,7.66,4.7,44,2890.8
0,74,1,0,0.22,0,102.7,89,33.2,7.47,11,51,1693.2
0,121,1,1,2.62,5,263.1,70,95.2,13.97,9.7,59,5616.8
0,131,1,0,0.31,1,197,79,54.1,10.05,11.6,20,1082
0,125,1,0,0.3,2,169.3,90,46,7.8,11.6,18,828
0,19,1,0,0.31,1,201.5,123,49.1,6.46,12.9,43,2111.3
0,138,1,0,0,3,251,119,51,4.56,13.8,19,969
0,119,1,0,0,3,230.4,117,59,11.25,7.6,61,3599
0,137,1,0,0,1,109.8,120,39,11.53,11.9,64,2496
1,182,1,0,0,2,279.5,118,65,10.16,10.7,20,1300
0,135,1,0,0,1,173.4,107,49,11.1,13.7,37,1813
0,134,1,1,2.7,1,214.4,93,82,10.59,10,38,3116
0,45,1,0,0,1,96.1,103,38,12.34,9.7,8,304
0,129,1,0,0,1,101.4,145,39,12.46,7.1,18,702
0,142,1,0,0.2,4,232.5,74,57,9.09,10.4,6,342
0,130,1,1,3.29,1,174.5,120,81.9,10.88,12.2,8,655.2
0,163,1,1,2.38,1,224,126,81.8,11.68,8.8,33,2699.4
0,105,1,0,0.4,4,211.1,99,55,8.84,14.7,16,880
0,119,1,0,0,2,109.2,96,32,7.66,9.8,58,1856
0,78,1,0,0,0,220,95,53,9,11.5,5,265
0,92,1,0,0.27,2,181.4,98,47.7,8.23,10.9,29,1383.3000000000002
0,146,1,1,2.73,2,180.7,82,73.3,8.69,10.1,62,4544.5999999999995
0,125,1,1,2.54,1,96.5,109,54.4,7.29,9.4,23,1251.2
0,88,1,0,0,3,183.5,93,46,8.53,8.3,26,1196
0,83,1,1,2.84,0,107.9,90,59.4,7.02,10.5,18,1069.2
0,3,0,0,0.26,1,161,96,51.6,12.25,7.7,29,1496.4
1,152,0,1,1.16,1,146.8,128,61.6,14.28,4.3,12,739.2
0,48,1,0,0,3,149.2,146,40,8.1,8.3,26,1040
0,189,1,0,0.25,3,227.8,124,56.5,8.48,5.6,18,1017
0,95,1,1,2,0,160.3,87,65,10.12,7.4,59,3835
1,129,1,0,0.23,1,137.8,120,45.3,11.29,10.2,8,362.4
0,66,1,1,2.3,0,141.7,87,70,13.42,8.5,40,2800
0,80,1,1,2.51,0,196.4,115,72.1,7.52,9.3,62,4470.2
0,1,1,0,0,1,175.2,74,43,7.59,5.3,63,2709
0,84,1,0,0,1,146.8,133,40,8.59,9.9,69,2760
0,96,1,0,0,1,173.9,111,54,14.37,9.1,14,756
0,123,1,1,3.56,1,305.2,80,101.6,7.83,13.2,11,1117.6
1,116,0,1,3.16,3,162.3,91,83.6,13.97,11.7,6,501.59999999999997
0,105,0,0,0.31,3,150,106,54.1,14.69,10.3,57,3083.7000000000003
0,80,1,0,0.24,1,197.5,114,54.4,10.35,11.3,14,761.6
0,157,1,0,0,2,240.2,67,54,7.65,10.2,46,2484
0,67,1,1,3.48,2,186.2,117,91.8,14.34,12.9,53,4865.4
0,141,1,1,3.32,0,116.9,127,77.2,13.83,12.3,54,4168.8
0,79,1,1,3.24,1,236.7,95,95.4,13.18,12,25,2385
0,76,1,0,0,0,173.2,93,41,6.56,5.4,71,2911
0,111,1,0,0.25,0,152.2,114,40.5,6.86,9.8,62,2511
0,94,1,0,0,0,181.3,135,47,9.12,6.7,36,1692
1,143,1,0,0,4,167.8,72,47,10.55,10.5,20,940
0,109,1,0,0,1,175.4,125,52,12.54,9.8,50,2600
0,138,1,0,0.28,2,87.6,112,40.8,13.35,9.8,37,1509.6
0,73,1,0,0,0,203.3,45,47,7.1,8.5,67,3149
1,21,1,0,0,5,92.6,95,30,8.1,11.3,20,600
0,148,1,1,2.19,1,262.9,135,79.9,7.48,8.1,61,4873.9000000000005
0,103,1,0,0,1,160.8,91,41,7.79,8.5,68,2788
0,143,1,1,2.11,1,141.8,116,60.1,8.37,7.8,7,420.7
0,79,1,1,1.13,2,50.6,62,37.3,10.07,4.2,21,783.3
0,89,1,0,0,1,134.9,59,37,7.8,10.2,42,1554
0,120,1,0,0,1,252.1,110,63,11.31,13.8,59,3717
0,121,1,1,2.59,1,215.5,95,83.9,12.09,9.6,28,2349.2000000000003
0,101,1,0,0,0,124.8,66,44,12.86,13.4,15,660
0,115,1,0,0,2,178.7,114,54,13.55,16.4,68,3672
0,168,1,0,0.37,2,183.2,131,50.7,8.96,9.9,14,709.8000000000001
0,90,1,0,0,1,167.5,96,41,6.96,13,56,2296
0,70,1,0,0.3,3,147.1,105,46,10,12.5,6,276
0,138,1,0,0.18,1,230.1,107,59.8,10.6,13.2,15,897
0,43,1,0,0,0,135.8,125,37,8.16,12.6,72,2664
0,117,1,1,2.35,2,205.7,98,70.5,6.81,8.7,8,564
0,108,1,0,0,2,73.8,105,25,7.17,10.9,30,750
0,118,1,0,0,2,189.3,119,53,11.68,10,69,3657
0,169,1,0,0,3,147.2,115,39,8.1,7.2,12,468
0,62,1,1,2.75,0,137.3,95,66.5,9.21,10.2,63,4189.5
0,86,1,0,0.17,2,70.7,125,31.7,10.55,0,13,412.09999999999997
0,44,1,0,0.35,0,204.6,117,56.5,10.26,10.7,30,1695
1,111,1,0,0,5,123.1,88,40,10.7,12,9,360
0,127,1,1,3.29,2,129.7,115,68.9,8.04,12.2,68,4685.200000000001
0,151,0,0,0.26,0,198.7,70,54.6,10.48,12.4,4,218.4
0,53,1,0,0,2,145.1,116,45,11.69,7.9,55,2475
0,15,1,0,0,2,135.2,101,36,7.63,8.4,13,468
0,123,1,1,2.11,1,124.7,105,64.1,12.52,7.8,53,3397.2999999999997
0,137,1,0,0,1,215.9,76,50,7.27,12.1,28,1400
0,106,1,0,0,2,119.2,142,40,11.42,8.4,13,520
0,88,1,0,0.26,3,144.3,116,40.6,7.82,7.8,6,243.60000000000002
0,106,1,0,0,1,235.2,121,59,11.03,11.8,52,3068
0,95,1,0,0.13,0,174,57,55.3,14.06,9.7,19,1050.7
1,57,0,0,0,0,115,65,30,6.12,6.4,48,1440
0,184,1,0,0.21,2,151.7,93,43.1,8.93,13.1,28,1206.8
0,109,1,0,0.37,3,153.1,102,49.7,11.71,9.9,40,1988
0,127,1,0,0.27,2,218.6,93,52.7,7.5,9.2,32,1686.4
0,82,1,0,0.38,2,265.2,122,64.8,8.94,10.7,62,4017.6
0,180,1,0,0.4,1,143.3,134,44,9.03,10.1,22,968
0,174,1,0,0.21,2,190.3,98,56.1,12.64,7.2,60,3366
1,92,1,0,0,2,184.7,60,54,13.1,12.3,44,2376
0,81,1,0,0,1,115.3,99,39,11.24,18,18,702
1,125,1,0,0.32,2,113,108,37.2,8.46,9.2,29,1078.8000000000002
1,119,1,0,0,0,294.2,100,70,11.63,9,58,4060
0,122,1,0,0,3,215.6,86,51,8.39,6.4,25,1275
0,34,1,0,0,1,128.8,80,40,10.44,14,27,1080
1,138,0,1,2.89,3,211.2,117,91.9,15.63,10.7,71,6524.9000000000005
0,90,1,1,3.48,1,71.2,82,62.8,9.08,12.9,1,62.8
0,73,1,0,0.22,2,94.9,121,40.2,12.66,14.2,39,1567.8000000000002
1,19,1,0,0,1,259.4,116,68,13.49,9.5,50,3400
0,120,1,1,1.86,1,215.8,123,79.6,14.26,6.9,21,1671.6
0,160,1,0,0,3,97.5,113,40,13.41,13.2,15,600
0,141,1,0,0,0,146.5,121,40,8.5,8.2,63,2520
0,90,1,0,0.32,2,157.9,72,50.2,11.7,12.2,34,1706.8000000000002
0,72,1,0,0.31,2,139.9,117,46.1,11.18,12.7,54,2489.4
0,117,1,1,3.21,1,153.2,112,81.1,13.17,11.9,39,3162.8999999999996
0,79,0,0,0.31,2,103.5,134,48.1,15.97,8.4,43,2068.3
0,87,1,0,0.43,1,185.8,119,52.3,9.62,6.6,40,2092
0,102,1,0,0,1,129.5,56,53,17.71,10.9,49,2597
0,49,1,0,0.15,1,236.6,91,60.5,11.05,8.9,28,1694
0,67,1,0,0.34,6,260.4,107,65.4,10.41,10,61,3989.4000000000005
0,107,1,0,0,2,167.3,100,43,8.2,6.7,69,2967
0,190,1,0,0.17,2,182.2,101,51.7,10.62,9.3,70,3619
0,118,1,0,0,2,113,80,32,7.51,10.8,17,544
0,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9,46,2488.6
0,94,1,0,0,0,136.2,114,38,8.26,9.6,16,608
0,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5,56,4821.5999999999995
0,61,1,0,0,1,197.3,67,57,13.23,9,41,2337
0,143,1,1,2.08,1,141.4,130,60.8,9.32,7.7,5,304
0,110,1,0,0.33,1,208,69,47.3,4.76,8,14,662.1999999999999
0,104,1,0,0.24,1,118.5,92,38.4,8.89,12.1,23,883.1999999999999
0,16,1,0,0,1,153.2,65,46,11.49,10.7,47,2162
0,183,1,0,0,0,108.3,87,35,9.18,13.5,28,980
0,147,1,0,0.25,2,168.6,92,47.5,9.39,14.4,54,2565
1,58,1,0,0,2,247.2,116,68,15.19,9.3,52,3536
0,102,0,0,0,3,224.2,81,59,12.17,12,43,2537
0,123,1,0,0,3,166.9,98,48,11.09,12.8,56,2688
0,64,1,1,2.3,1,118.4,100,56,7.21,8.5,46,2576
0,103,1,0,0,2,190.9,62,52,11.33,7.8,9,468
1,152,1,0,0,1,317.8,60,68,7.65,10.4,11,748
1,124,1,0,0,1,312,112,69,9,12.8,59,4071
0,97,1,0,0,1,146,121,43,10.15,13.3,54,2322
1,131,1,0,0,1,131.6,95,38,8.97,15.5,46,1748
0,57,1,1,3,2,193.4,105,83,11.58,11.1,59,4897
0,157,1,0,0,2,185.1,92,50,10.65,8.5,48,2400
0,194,1,0,0,0,193.3,106,48,8.45,11.8,7,336
0,66,1,0,0,1,146.4,107,42,9.83,7.8,39,1638
0,155,1,0,0,0,71.2,90,38,15.22,8.6,41,1558
1,123,1,0,0,4,123.2,104,38,9.5,12.9,25,950
0,116,1,0,0.35,2,205,90,50.5,7.05,7.5,69,3484.5
0,63,1,0,0,1,128.7,78,43,12.04,12.8,24,1032
0,64,1,0,0,3,216.9,78,55,10.55,11.4,35,1925
0,96,1,0,0,3,150,122,45,10.93,9.8,66,2970
0,53,1,0,0,1,164.1,106,46,10.3,11.4,42,1932
0,105,1,0,0.17,3,212,113,57.7,11.33,8.9,14,807.8000000000001
0,53,1,1,3.24,2,167.3,99,77.4,9.74,12,44,3405.6000000000004
0,101,1,0,0,1,154.4,130,45,10.86,13.9,14,630
0,129,1,1,2.51,3,177.3,95,74.1,10.59,9.3,6,444.59999999999997
1,122,1,0,0,1,231.2,141,63,13.39,8.8,36,2268
0,163,1,0,0,5,202.9,100,50,8.93,12.8,47,2350
0,93,1,0,0,0,149.6,120,43,10.04,14.3,48,2064
1,115,0,0,0,1,345.3,81,76,10.17,11.8,58,4408
1,25,1,0,0,1,264.9,80,69,14.06,8.4,23,1587
0,73,1,0,0,1,122,92,33,6.92,5.8,68,2244
0,120,1,0,0,2,177.2,88,54,13.52,14,27,1458
0,196,1,0,0.36,1,133.1,80,44.6,10.33,10.3,26,1159.6000000000001
1,97,1,0,0,0,225.1,90,63,13.98,8.8,55,3465
0,148,1,0,0,1,208.4,120,51,8.72,11.2,13,663
0,85,1,1,3.11,1,173.1,107,82.1,12.36,11.5,58,4761.799999999999
1,86,0,0,0,2,162.4,131,42,8.35,11.4,2,84
0,78,1,1,1.73,2,281.2,93,80.3,8.91,6.4,23,1846.8999999999999
0,106,1,0,0,3,208.3,89,50,8.47,15.9,62,3100
0,147,1,1,3.81,2,243.4,126,103.1,13.69,14.1,3,309.29999999999995
1,145,1,0,0,1,224.2,89,65,15.75,16.1,41,2665
0,91,1,0,0,3,189.3,100,53,11.97,9.9,63,3339
0,81,1,1,1.81,4,168.3,124,70.1,13.55,6.7,5,350.5
0,116,1,1,2.89,1,232.9,90,81.9,7.61,10.7,39,3194.1000000000004
0,69,1,1,1.59,1,155,98,54.9,7.12,5.9,34,1866.6
0,135,1,0,0,0,154.4,130,44,10.19,11.8,65,2860
0,73,1,0,0,2,234.7,102,57,9.79,8.4,63,3591
0,48,1,0,0,1,240,88,53,7.05,7.1,20,1060
1,125,0,0,0.3,0,298.4,78,77,13.53,12.2,41,3157
0,100,1,0,0,1,166,102,49,11.81,10.9,25,1225
0,165,1,1,4.32,0,111.6,140,81.2,10.67,16,10,812
0,64,1,0,0,2,174.5,98,45,9.01,10.7,72,3240
0,116,0,1,1.86,1,175.5,137,66.6,10.53,6.9,15,998.9999999999999
1,147,0,1,3,3,157.5,109,73,9.48,11.1,24,1752
0,115,1,0,0,1,206.2,113,51,8.82,11,49,2499
0,84,1,1,2.03,4,207.5,138,73.3,10.05,7.5,35,2565.5
0,86,1,1,3.13,4,144.8,105,74.3,10.31,11.6,6,445.79999999999995
0,134,1,0,0,2,258.8,85,56,6.48,10.9,28,1568
1,105,1,0,0,0,226.9,106,55,9.11,11.6,37,2035
0,88,1,0,0,2,152.9,119,41,8.56,12,19,779
0,90,1,1,3.4,2,156.7,51,81,11.83,12.6,64,5184
0,86,1,0,0,1,150.8,85,51,14.8,12.5,31,1581
0,37,1,0,0.3,4,221,126,58,10.23,6.8,55,3190
1,141,1,1,1.81,1,322.4,92,97.1,14.16,6.7,36,3495.6
0,148,1,0,0,2,153.6,148,49,13.11,9.8,2,98
0,163,1,1,3.35,2,215.1,91,82.5,6.95,12.4,50,4125
0,89,1,1,3.19,1,174.4,108,78.9,9.84,11.8,17,1341.3000000000002
0,63,1,0,0.19,0,180.5,126,52.9,11.5,10.6,47,2486.2999999999997
0,102,1,0,0,2,123.1,106,37,9.1,12.6,29,1073
0,76,1,0,0.21,1,165.7,94,53.1,12.87,10,34,1805.4
0,104,1,0,0,2,200.2,92,45,5.94,6,44,1980
0,109,1,0,0,3,154.8,82,51,14.39,5.9,32,1632
0,105,1,0,0.28,2,125.4,116,46.8,13.08,11.4,14,655.1999999999999
0,63,1,1,3.29,1,184.2,111,90.9,15.63,12.2,33,2999.7000000000003
0,105,1,1,2.92,3,274.7,99,93.2,9.68,10.8,35,3262
0,68,0,1,3.05,1,142,140,75.5,12.08,11.3,22,1661
0,63,0,1,2.7,1,151.5,99,66,7.39,10,50,3300
0,74,1,0,0,3,124.8,114,33,6.65,10.6,37,1221
0,76,1,0,0.35,0,179.2,85,53.5,11.15,12.4,2,107
1,91,0,0,0,2,246.4,110,58,9.1,12.1,2,116
0,101,1,0,0,5,232.7,114,56,9.32,11.5,34,1904
1,116,1,0,0,0,288,120,71,12.79,13.4,48,3408
0,131,1,1,3.43,1,170.8,145,84.3,11.84,12.7,24,2023.1999999999998
0,84,1,0,0,1,216.1,114,54,9.88,9.8,37,1998
0,104,1,0,0,2,138.7,100,42,10.77,4.9,33,1386
0,108,1,0,0.21,3,210.7,112,59.1,11.94,9.2,20,1182
0,111,1,0,0.33,0,181.8,117,48.3,7.91,9.7,44,2125.2
0,155,1,1,3.35,1,61.6,103,66.5,12.76,12.4,28,1862
0,66,1,0,0,1,207.7,85,53,9.84,6.8,56,2968
0,64,1,0,0.4,1,219.2,73,56,8.35,10,8,448
0,69,1,0,0.3,2,227,122,64,12.94,8.9,37,2368
0,116,1,0,0,3,245.9,73,63,12.01,8.9,11,693
0,101,1,0,0,0,257.3,84,60,9.24,13.5,60,3600
0,15,1,0,0,2,121.1,130,39,10.8,16.1,70,2730
1,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4,16,1246.4
0,197,1,0,0,0,233.9,96,59,10.95,9.5,38,2242
1,50,0,0,0.34,2,99.6,108,47.4,15.44,13.7,1,47.4
0,172,1,0,0,2,169.8,123,45,9.16,12.7,30,1350
1,188,0,1,3.89,1,198.8,115,86.9,8.33,14.4,58,5040.200000000001
0,85,0,0,0,3,116.2,86,40,11.49,10.1,20,800
1,103,0,0,0,1,255.9,128,56,7.05,12.1,68,3808
0,136,1,1,2.7,3,187.7,84,78,11.05,10,16,1248
0,155,1,1,2.32,0,195.9,91,75.2,10.7,8.6,66,4963.2
0,145,1,0,0,2,129.4,97,38,9.27,1.1,15,570
0,116,1,1,2.43,2,221,108,75.3,7.55,9,72,5421.5999999999995
0,152,1,0,0,2,140.5,92,40,9.34,9.5,32,1280
1,65,0,0,0.31,0,277.9,123,64.1,7.79,9.2,23,1474.3
1,180,1,0,0,3,224.9,105,60,12.5,6.7,47,2820
0,67,1,0,0,0,109.1,117,38,10.87,12.8,72,2736
0,60,1,0,0,0,207.8,109,46,6.18,5.7,43,1978
0,138,1,0,0,0,205.9,96,57,12.86,12.1,46,2622
1,44,1,0,0.34,4,308.6,139,69.4,7.54,7.3,28,1943.2000000000003
0,25,1,0,0.33,2,242.6,69,63.3,10.45,14.4,4,253.2
0,145,1,0,0,1,229.6,82,51,6.91,3.3,55,2805
0,122,1,1,2.08,2,166,62,69.8,11.7,7.7,41,2861.7999999999997
1,121,1,0,0.21,0,144.8,126,44.1,10.03,13.3,33,1455.3
0,55,0,0,0,0,106.1,77,29,6.18,12.9,2,58
0,77,1,0,0,1,221.8,84,52,8.3,13.2,3,156
0,12,1,0,0,2,204.6,98,53,10.63,9.8,47,2491
0,64,1,0,0.31,3,213.5,93,54.1,8.33,14.1,7,378.7
0,92,1,1,2.7,2,152,95,77,13.75,10,37,2849
1,125,0,1,4.59,1,260.8,81,104.9,8.19,17,53,5559.700000000001
0,160,1,0,0,1,166.4,117,56,15.85,10,29,1624
0,79,1,0,0,0,177.9,83,45,8.37,15.2,26,1170
0,36,1,0,0,3,235.1,97,57,9.84,7,44,2508
0,102,1,0,0,2,186.8,92,47,8.69,9.7,38,1786
0,138,0,0,0,1,268.4,81,61,8.72,11.6,28,1708
0,164,1,0,0,3,192.1,95,54,12.49,7.3,54,2916
1,125,1,0,0,0,240.7,82,64,13.47,10.1,62,3968
0,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8,39,1825.1999999999998
1,74,1,0,0,3,314.1,86,73,11.12,12.3,68,4964
0,134,1,1,3.21,0,162,82,88.1,16.24,11.9,36,3171.6
0,145,1,0,0,1,175.8,89,54,13.72,12.4,69,3726
0,136,1,0,0,0,109.4,91,37,10.38,11.6,32,1184
1,209,1,0,0,3,255.1,124,63,11.53,8.5,53,3339
0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3,64,3443.2
0,152,1,1,2.13,1,214.6,108,66.3,4.83,7.9,57,3779.1
0,162,1,0,0,1,49.2,121,21,7.2,12.1,23,483
0,72,1,0,0.2,2,141.3,133,38,6.75,11.2,4,152
0,101,1,0,0.37,4,253.2,89,67.7,11.9,9.7,62,4197.4000000000005
0,125,1,0,0,0,206,128,52,9.91,13.2,25,1300
0,46,1,0,0,2,40.4,105,22,8.62,9,36,792
1,132,1,0,0,1,291.2,104,70,11.71,8.9,71,4970
0,193,1,1,3.16,0,71.2,58,54.6,6.24,11.7,7,382.2
1,63,1,0,0,0,261.8,69,66,12.25,14.7,37,2442
0,124,1,0,0,1,191.3,134,55,13.08,10,44,2420
0,144,1,0,0,0,133.3,101,45,12.78,11.6,36,1620
0,116,1,1,1.62,2,183.6,138,65.2,10.19,6,46,2999.2000000000003
0,189,1,1,4.16,1,155.2,116,84.6,9.78,15.4,14,1184.3999999999999
0,97,1,1,1.65,1,283.1,93,80.5,9.27,6.1,44,3542
0,137,1,1,3.27,2,186.5,94,79.7,8.9,12.1,6,478.20000000000005
0,142,1,1,1.16,0,163.3,104,51.6,6.8,4.3,54,2786.4
0,84,1,0,0,1,203.4,125,51,9.15,13.8,60,3060
0,119,1,1,2.7,1,178.1,110,76,10.64,10,31,2356
0,158,1,0,0,1,195.9,103,41,4.46,10.3,37,1517
0,50,1,0,0.29,1,295.3,127,64.9,6.37,9.6,24,1557.6000000000001
0,98,1,0,0.39,2,136.1,82,40.9,7.82,10.1,68,2781.2
0,101,1,1,3.51,2,114.1,95,69.1,8.08,13,17,1174.6999999999998
1,182,1,0,0,2,279.1,124,63,9.03,9.5,60,3780
0,51,1,0,0,0,169.3,111,41,6.98,12,48,1968
0,117,1,0,0.26,2,214.4,94,51.6,6.9,9.9,1,51.6
0,92,0,0,0,0,255.8,125,56,7.14,11.7,58,3248
0,86,1,0,0.3,2,148.2,71,53,14.26,6.2,55,2915
0,122,1,0,0,2,119.3,93,40,11.2,8.7,55,2200
0,156,1,1,4,1,192.3,137,90,10,14.8,69,6210
1,127,1,0,0,0,245.2,91,61,10.86,13.9,27,1647
1,130,0,0,0,5,216.2,106,68,18.19,16.9,48,3264
0,158,1,0,0,2,172.4,114,52,12.83,0,32,1664
0,145,0,1,3,1,175.3,107,73,7.67,11.1,19,1387
1,90,0,1,3.59,0,169,104,80.9,9.44,13.3,47,3802.3
0,127,1,1,2.48,3,2.6,113,47.8,12.7,9.2,30,1434
0,109,1,0,0,1,184.1,143,50,10.59,9.9,48,2400
0,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5,12,560.4000000000001
0,101,1,1,2.92,0,160.1,116,75.2,10.5,10.8,31,2331.2000000000003
0,171,1,0,0.25,0,189.8,122,50.5,8.69,10.3,50,2525
0,21,1,0,0,1,223.2,142,57,10.83,12.4,32,1824
0,145,1,1,2.89,2,216,94,84.9,11.26,10.7,58,4924.200000000001
0,90,1,0,0.28,2,198.5,124,59.8,13.33,8,69,4126.2
0,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1,67,3088.7000000000003
1,61,1,1,2.75,2,105,78,61.5,9.03,10.2,57,3505.5
0,107,1,0,0.32,3,204.5,108,52.2,8.12,13.4,18,939.6
1,147,1,0,0,0,274,92,67,11.59,6.2,57,3819
0,117,1,0,0,2,158.7,84,43,9.09,7.7,48,2064
0,95,1,0,0,1,229.9,116,57,10.12,14.2,44,2508
0,186,1,0,0,1,137.8,97,40,9.39,8.7,28,1120
0,128,1,0,0,0,179.4,94,54,13.52,7.9,37,1998
0,55,1,1,2.19,3,139.3,101,60.9,8.92,8.1,38,2314.2
0,134,1,0,0,2,7.8,86,16,8.57,12.9,47,752
0,96,1,1,3.05,1,183.1,88,74.5,7.37,11.3,58,4321
0,107,1,0,0.35,0,206.9,79,61.5,13.12,10.7,3,184.5
0,123,1,0,0,2,140,106,37,7.69,12.5,21,777
0,35,1,0,0,2,179.2,59,55,14.17,5.8,27,1485
